"Seller Group","Supplier","Date","Reference","Customer code","Customer name","Physical_Address1","Physical_Address2","Physical_Address3","Physical_Address4","Deliver1","Deliver2","Deliver3","Deliver4","Telephone","Product code","Product description","Quantity","Value","Rep"
"ALL Other","Aquelle",03/02/2026,"IN-431924","P2250","RITA'S CAFE (CASH ONLY)","42 William Smit Street","Diamond flats","Musina","","42 William Smit Street","Diamond Flats","Musina","","084 852 0680","QU603","aQuelle Strawberry 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431924","P2250","RITA'S CAFE (CASH ONLY)","42 William Smit Street","Diamond flats","Musina","","42 William Smit Street","Diamond Flats","Musina","","084 852 0680","QU605","aQuelle Granadilla 6x500ml",2,84,16
"ALL Other","Frimax",03/02/2026,"IN-431925","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FRIM029","Frimax Onion Rings 50x20g",2,106,16
"ALL Other","Sweets",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","B012874","Maynards Yoghurt Gums 24x60g NEW",1,258.13,16
"ALL Other","Sweets",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","C607317","Halls Ice Blue 18",1,169.09,16
"ALL Other","Diplomat",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","C607336","Halls Extra Strong 18",4,676.35,16
"ALL Other","Diplomat",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","C678176","Stimorol Infinity Trop 1x12",2,405.22,16
"ALL Other","Diplomat",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","C680588","Stimorol Infinity Berry Party 1x12",2,405.22,16
"ALL Other","Nestle",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","NES001BAR","Nestle Bar One 24x21g",1,108,16
"ALL Other","Nestle",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","NES001TEX","Nestle Tex 24x58g",1,339,16
"ALL Other","Nestle",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","NES002TEX","Nestle Tex Large 40x40g",1,420,16
"ALL Other","Nestle",03/02/2026,"IN-431926","P2487","SHAMWARI CASH & CARRY (CAD)","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","ENGEN COPPER SHOP","2 Harald Grenfell Road","Musina","0900","061 616 8459 admin","NES003BAR","Nestle Bar One 40x52g",1,420,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431927","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431927","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431927","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","SQ011","Squeeze-Mee Tof/Car 40x130ml",1,298.70,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FN000","Foxi Nax MIX 50x22g",1,73.04,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FN007","Foxi Nax Spicy Tomato 50x22g",2,146.09,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FNP003","Foxi Puffs BBQ 20x50g",2,186.95,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FNP004","Foxi Puffs Spicy Tomato 20x50g",2,186.95,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FNP005","Foxi Puffs Sweet Chilli 20x50g",2,186.95,16
"ALL Other","Frimax",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","FRIM036","Frimax PC Tomato 48x30g",1,187.82,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","SWI012","Switch G/Fruit Naartjie VIT C 24x500ml",0.25,46.09,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","SWI045","Switch Vita C Goji berry/Starfruit 24x500ml",2,368.70,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","SWI046","Switch Vita C Blueberry/Rasberry 24x500ml",2,368.70,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431928","P3576","L/SKOOL MESSINA PRIMARY SCHOOL (I)","Privatebag x607","","Musina","0900","2 Dreyer Street","","Musina","0900","015 534 2144","SWI066","Switch T20 Vita C Blue Lemon 24x500ml",0.75,138.26,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FN002","Foxi Nax Beef 50x22g",1,73.04,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FN007","Foxi Nax Spicy Tomato 50x22g",2,146.09,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FN021","Foxi Nax Beef 40x75g",1,216.53,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FN025","Foxi Nax BBQ 40x75g",1,216.53,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FN026","Foxi Nax Spicy Tomato 40x75g",2,433.05,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FNP003","Foxi Puffs BBQ 20x50g",1,93.48,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FNP004","Foxi Puffs Spicy Tomato 20x50g",2,186.95,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431929","P424","ELTZUR (PTY)LTD (CAD)","POSTNET SUITE 12","P/BAG X20097","LYDENBURG","","STEELPOORT PRIMARY SCHOOL KIOSK","STEELPOORT","","","082 921 1162","FNP005","Foxi Puffs Sweet Chilli 20x50g",4,373.90,17
"ALL Other","Foxi Snax",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","FN025","Foxi Nax BBQ 40x75g",2,433.05,16
"ALL Other","Foxi Snax",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","FN026","Foxi Nax Spicy Tomato 40x75g",1,216.53,16
"ALL Other","Aquelle",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","QU601","aQuelle Litchi 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","QU602","aQuelle Naartjie 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","QU604","aQuelle Lemon 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","QU605","aQuelle Granadilla 6x500ml",2,84,16
"ALL Other","Aquelle",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","QU702","aQuelle Naartjie 6x1.5lt",2,159.60,16
"ALL Other","Waterberg NEW",03/02/2026,"IN-431930","P2450","H A MUSEKENE (PTY) LTD t/a","H K PATEL FILING STATION(3 D-I)","P.O. Box 10","Louise Trichardt","0920","30 km from LLT towards Musina on N1","Louise Trichardt","Musina","","082 824 8668 Jackie","WBNEW750","W/B Spring Water Still 12x750ml",2,199.13,16
"Sasol","Aquelle",03/02/2026,"IN-431931","P3631","SASOL VERBAAD (PTY)LTD","SUITE 110","PRIVATE BAG X3041 PAARL","WESTERN CAPE","","PORTION 9 & 10 VERBAAD 92","N1 NATIONAL ROAD","MUSINA","","022 482 8000 SYLVIA","QU201","aQuelle Still 6x500ml",50,1630,16
"Sasol","Aquelle",03/02/2026,"IN-431931","P3631","SASOL VERBAAD (PTY)LTD","SUITE 110","PRIVATE BAG X3041 PAARL","WESTERN CAPE","","PORTION 9 & 10 VERBAAD 92","N1 NATIONAL ROAD","MUSINA","","022 482 8000 SYLVIA","QU501","aQuelle Still 4x5lt",10,835,16
"Sasol","Waterberg",03/02/2026,"IN-431931","P3631","SASOL VERBAAD (PTY)LTD","SUITE 110","PRIVATE BAG X3041 PAARL","WESTERN CAPE","","PORTION 9 & 10 VERBAAD 92","N1 NATIONAL ROAD","MUSINA","","022 482 8000 SYLVIA","W006","W/B Still  1x10lt",20,582.61,16
"Sasol","Waterberg NEW",03/02/2026,"IN-431931","P3631","SASOL VERBAAD (PTY)LTD","SUITE 110","PRIVATE BAG X3041 PAARL","WESTERN CAPE","","PORTION 9 & 10 VERBAAD 92","N1 NATIONAL ROAD","MUSINA","","022 482 8000 SYLVIA","WBNEW1.5L","W/B Spring Water Still 12x1,5L",26,2713.04,16
"Sasol","Waterberg NEW",03/02/2026,"IN-431931","P3631","SASOL VERBAAD (PTY)LTD","SUITE 110","PRIVATE BAG X3041 PAARL","WESTERN CAPE","","PORTION 9 & 10 VERBAAD 92","N1 NATIONAL ROAD","MUSINA","","022 482 8000 SYLVIA","WBNEW500","W/B Spring Water Still 24x500ml",13,1580.88,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431932","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","SQ002","Squeeze-Mee Strawberry 40x130ml",1,298.70,16
"ALL Other","Squeeze Mee",03/02/2026,"IN-431932","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","SQ004","Squeeze-Mee Vanilla 40x130ml",1,298.70,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431933","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","BM001","Best Malt Marula 24x500ml",3,702,16
"ALL Other","Bromor Foods",03/02/2026,"IN-431933","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","BR009","Energade Ass 24X500ML",2,482.60,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431933","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","DRA002","Dragon Energy Drinks 24x500ml",2,400,16
"ALL Other","Dairy Products",03/02/2026,"IN-431933","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","SQ202","SQ D/Thick 12x300ml Strawberry",1,141.74,16
"ALL Other","Dairy Products",03/02/2026,"IN-431933","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","SQ204","SQ D/Thick 12x300ml Toff/Caramel",1,141.74,16
"ALL Other","Energy Drinks",03/02/2026,"IN-431933","P3989","RICHMOND BOERDERY CC (3 D EFT )","P.O.BOX 1689","MUSINA","","","WINDPOMP PADSTAL","FARM MASERIPAN NI","MUSINA","","084 806 8057","SWI051","Switch Vita C Rooibos & Honey 24x500ml",1,184.35,16
